
Equipo         : CLASIFICADOR_ESPIRAS_04 
Lugar          : -35.5183, -58.2964      
Descripcion    : RP20 Ranchos            
Fecha Inicio   : 05/12/24 10:24:09       
Archivo        : REG00162.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : Chascomus -Ranchos      
        VIA 2  : Ranchos - Chascomus     
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
10:53:47 1 0 1 050 0515 1.18
10:54:04 1 0 2 067 0628 1.49
10:54:11 1 0 1 070 0801 0.61
10:54:20 1 0 1 078 0504 1.09
10:54:34 1 1 2 073 0290 0.10
10:54:34 1 0 1 074 0475 0.65
10:55:26 1 0 2 078 0566 0.80
10:55:58 1 0 1 075 0539 1.20
10:56:24 1 0 1 095 0521 1.50
10:56:38 1 0 2 053 0486 1.04
10:59:07 1 1 1 073 0542 0.72
10:59:07 1 3 2 000 0000 0.07
10:59:08 1 0 2 049 0442 1.10
10:59:37 1 0 2 056 1934 0.38
11:00:15 1 0 1 069 0466 0.62
11:00:39 1 0 1 090 0508 1.33
11:01:56 1 0 1 058 0487 1.28
11:02:08 1 1 2 077 0425 0.07
11:02:08 1 0 1 076 0683 0.81
11:02:35 1 0 1 043 0600 0.72
11:02:46 1 0 1 062 0594 1.04
11:03:16 1 0 1 073 0528 1.31
11:04:40 1 0 2 056 0221 0.06
11:04:40 1 1 1 055 0444 0.91
11:04:41 1 1 1 061 0474 1.72
11:04:41 1 0 2 036 0568 0.77
11:04:59 1 0 2 066 0514 1.37
11:05:50 1 1 1 077 0284 0.08
11:05:50 1 0 2 077 0473 0.91
11:06:05 1 0 1 077 0474 1.23
11:07:11 1 0 2 082 0491 1.01
11:07:16 1 0 2 085 0514 1.24
11:07:22 1 0 1 056 0526 1.44
11:09:09 1 0 1 068 0596 0.98
11:09:20 1 0 2 054 0662 1.02
11:10:32 1 0 1 049 0466 0.76
11:10:47 1 0 1 091 0551 1.09
11:11:30 1 0 1 064 0793 0.63
11:12:35 1 0 1 080 0494 1.09
11:14:37 1 0 2 074 0585 0.49
11:14:50 1 0 1 072 0599 0.81
11:15:17 1 0 2 037 0559 0.62
11:17:00 1 0 1 040 0556 0.72
11:17:09 1 0 1 116 0560 1.31
11:19:26 1 0 2 066 0653 0.95
11:19:26 1 3 1 000 0000 0.07
11:19:28 1 0 2 064 0584 1.04
11:20:37 1 0 1 109 0580 0.60
11:20:49 1 0 1 058 0531 1.75
11:20:52 1 0 1 061 0464 1.21
11:21:42 1 0 2 074 0469 1.15
11:22:07 1 0 2 071 0482 1.03
11:22:21 1 0 2 066 2168 0.47
11:22:57 1 0 2 066 0437 1.34
11:23:19 1 0 2 069 0606 0.93
11:23:27 1 0 1 067 0903 0.22
11:24:04 1 0 2 087 0615 0.46
11:26:47 1 0 2 055 0569 0.94
11:30:19 1 0 1 094 0544 0.79
11:30:46 1 0 1 083 0584 0.97
11:31:03 1 0 2 072 0591 0.92
11:31:25 1 0 2 079 0555 0.92
11:31:26 1 0 1 058 0535 0.89
11:32:40 1 0 1 076 0498 1.27
11:33:27 1 0 1 059 0551 1.05
11:34:48 1 0 1 076 0469 1.33
11:35:45 1 0 2 095 0572 0.71
11:35:46 1 0 2 084 0483 0.94
11:36:08 1 0 2 074 0499 1.00
11:36:32 1 0 1 042 1797 0.47
11:36:35 1 0 1 042 0648 1.06
11:37:36 1 0 2 073 0477 0.63
11:38:32 1 0 1 077 0513 1.01
11:38:40 1 0 2 062 0573 0.62
11:38:49 1 0 2 074 0479 1.42
11:39:48 1 0 2 084 0569 0.75
11:39:59 1 0 2 097 0662 0.66
11:40:06 1 0 1 058 0493 0.92
11:40:24 1 0 1 085 0495 1.00
11:41:04 1 0 1 092 0472 1.12
11:41:19 1 0 2 055 1373 0.41
11:41:25 1 0 2 084 0510 0.90
11:41:25 1 3 1 000 0000 0.07
11:41:26 1 0 2 065 0674 1.30
11:41:51 1 0 1 061 1458 0.51
11:42:21 1 0 1 074 0521 1.18
11:42:42 1 0 1 095 0511 1.54
11:42:57 1 0 1 095 0477 1.03
11:43:51 1 0 2 100 0565 0.42
11:44:03 1 0 1 058 0462 1.15
11:44:53 1 0 1 073 0502 0.94
11:45:33 1 0 1 089 0496 1.03
11:47:31 1 0 1 070 0550 0.61
11:49:09 1 0 1 100 0577 1.35
11:49:17 1 0 2 084 0513 0.38
11:50:22 1 0 1 059 0472 1.26
11:50:35 1 0 2 058 0460 1.38
11:51:53 1 0 2 088 0653 1.13
11:52:17 1 0 2 065 2009 0.47
11:52:18 1 0 1 071 0454 0.80
11:52:22 1 0 2 061 0458 1.27
11:52:35 1 0 2 080 0502 1.27
11:52:43 1 0 2 088 0464 1.08
11:53:53 1 0 2 096 0582 0.69
11:58:18 1 0 2 084 0569 0.81
11:58:21 1 0 2 087 0553 1.63
11:58:21 1 0 1 091 0601 0.82
11:58:22 1 0 2 085 0478 1.42
11:58:26 1 0 2 081 0555 1.07
11:59:32 1 0 2 070 0505 1.13
12:00:03 1 0 2 070 0458 1.18
12:00:06 1 0 2 078 0482 1.44
12:01:22 1 0 2 096 0560 1.28
12:02:04 1 1 2 073 0234 0.08
12:02:04 1 0 1 074 0525 0.70
12:02:10 1 0 1 102 0617 0.79
12:02:35 1 0 1 103 0509 1.31
12:03:19 1 0 1 071 0462 1.20
12:04:01 1 0 2 063 0491 0.93
12:04:26 1 0 1 061 0478 1.14
12:04:31 1 0 2 032 0533 0.74
12:04:51 1 0 2 034 0546 0.79
12:05:46 1 0 1 092 0527 0.75
12:06:35 1 0 1 052 0499 1.12
12:07:51 1 0 2 075 0502 0.89
12:08:09 1 0 1 072 0780 0.43
12:09:29 1 0 1 098 0584 0.76
12:10:21 1 0 1 073 0563 0.81
12:10:33 1 0 1 052 0531 0.68
12:11:55 1 0 2 070 0423 0.41
12:12:58 1 0 1 063 0514 1.01
12:13:16 1 0 2 073 0602 0.95
12:13:37 1 0 1 100 0544 1.25
12:13:55 1 0 1 086 0522 1.04
12:14:18 1 0 1 072 0530 1.11
12:14:32 1 0 2 058 0583 0.54
12:14:41 1 0 2 077 0515 1.36
12:14:50 1 0 2 072 0493 1.43
12:15:01 1 0 1 101 0528 1.34
12:17:01 1 0 1 063 0513 0.98
12:18:14 1 0 1 067 0502 1.07
12:18:16 1 1 2 068 0204 0.05
12:18:16 1 0 1 069 0447 0.91
12:18:26 1 0 1 057 0515 1.13
12:18:31 1 3 1 000 0000 0.07
12:18:42 1 0 2 099 0604 1.00
12:18:49 1 0 2 085 0533 1.39
12:19:23 1 0 2 076 0537 1.34
12:20:22 1 0 1 051 0506 0.93
12:20:24 1 0 1 077 0574 0.65
12:21:00 1 0 1 086 0486 1.21
12:21:57 1 1 2 999 9999 0.07
12:21:57 1 0 1 068 0806 0.25
12:22:14 1 0 1 022 0339 0.22
12:23:18 1 0 2 073 0499 0.99
12:23:20 1 0 2 074 0570 1.14
12:23:21 1 0 1 035 1964 0.48
12:23:52 1 1 1 060 0983 0.09
12:23:52 1 0 2 057 1222 1.50
12:23:54 1 0 2 060 0453 1.19
12:26:26 1 0 2 062 0601 1.02
12:26:29 1 0 2 068 0509 1.11
12:26:33 1 0 2 064 0496 1.20
12:26:57 1 0 1 088 0517 0.82
12:27:47 1 0 1 083 0488 1.34
12:27:52 1 0 2 063 0588 0.82
12:27:58 1 0 2 070 0506 1.42
12:28:00 1 0 2 081 1220 1.15
12:28:05 1 0 2 071 0472 1.34
12:28:25 1 0 1 056 1717 0.42
12:28:28 1 0 2 083 0500 1.40
12:28:45 1 0 1 070 0605 1.03
12:30:22 1 0 2 082 0466 0.77
12:31:27 1 0 2 079 0790 1.31
12:31:28 1 0 1 064 0457 0.75
12:32:35 1 0 2 079 0534 1.08
12:32:43 1 0 2 063 0635 1.21
12:34:47 1 0 2 069 0568 0.91
12:34:50 1 0 1 060 0593 0.95
12:36:22 1 0 1 061 0705 0.75
12:36:25 1 0 2 081 0525 0.67
12:36:46 1 0 2 067 0877 0.63
12:37:41 1 0 2 091 0553 1.12
12:38:25 1 0 2 070 0845 1.52
12:40:35 1 0 2 084 0522 1.06
12:41:09 1 0 1 103 0483 1.27
12:41:15 1 0 1 114 0569 1.11
12:41:41 1 0 2 088 0511 0.83
12:41:45 1 0 2 075 0473 1.27
12:42:01 1 1 1 056 0215 0.08
12:42:01 1 0 2 055 0424 0.80
12:42:18 1 0 2 081 0560 0.78
12:42:21 1 0 1 062 0577 0.84
12:42:51 1 0 2 064 0473 1.28
12:43:14 1 0 2 062 0701 1.03
12:43:36 1 0 1 096 0487 0.48
12:43:45 1 0 1 091 0617 0.97
12:45:50 1 0 2 077 0501 0.90
12:47:10 1 0 2 074 0586 0.90
12:47:49 1 0 1 089 0490 1.10
12:48:18 1 0 2 060 0456 0.97
12:49:55 1 1 2 091 0249 0.07
12:49:55 1 0 1 096 0518 0.70
12:51:01 1 0 2 066 0557 1.11
12:53:19 1 0 1 058 1925 0.41
12:53:33 1 0 1 069 0742 1.53
12:53:36 1 0 2 078 0534 1.54
12:53:44 1 0 2 072 1088 0.42
12:54:52 1 0 1 076 0470 1.07
12:54:58 1 0 2 084 0585 1.65
12:56:00 1 0 2 066 0564 0.85
12:57:52 1 0 1 061 0587 0.66
12:58:57 1 0 1 109 0540 1.11
12:59:00 1 0 1 098 0504 1.33
12:59:06 1 0 1 073 0571 0.74
13:00:43 1 0 1 063 0579 1.56
13:04:17 1 1 1 081 0398 0.07
13:04:17 1 0 2 078 0550 0.35
13:04:18 1 0 2 060 0452 1.37
13:05:18 1 0 1 082 0470 0.99
13:05:44 1 0 1 082 0496 1.04
13:06:12 1 0 2 066 0463 0.77
13:06:15 1 0 1 086 0593 0.81
13:06:18 1 0 2 057 0489 1.15
13:06:23 1 0 1 068 0600 0.89
13:07:13 1 1 2 093 0382 0.10
13:07:13 1 0 1 095 0582 0.59
13:08:15 1 0 2 071 0571 0.80
13:08:28 1 0 2 042 0591 1.09
13:08:37 1 0 1 059 0582 0.23
13:08:37 1 1 2 059 0679 0.63
13:09:32 1 1 1 092 0325 0.06
13:09:32 1 0 2 094 0503 0.73
13:11:51 1 0 2 090 0592 0.91
13:12:02 1 0 2 078 0524 1.21
13:13:19 1 0 2 077 0574 0.95
13:13:53 1 0 2 073 0500 1.43
13:14:35 1 0 2 077 0492 1.20
13:14:51 1 0 2 071 0472 1.27
13:16:01 1 0 1 070 0462 0.65
13:16:02 1 0 2 062 0500 1.25
13:16:11 1 0 2 072 0791 1.01
13:17:07 1 0 1 073 0492 0.79
13:18:04 1 0 2 072 1407 0.39
13:18:08 1 0 1 070 0634 1.16
13:18:35 1 0 2 099 0597 0.71
13:19:09 1 0 2 043 0544 1.57
13:19:20 1 0 2 048 0520 1.47
13:20:19 1 0 1 074 0519 0.89
13:20:28 1 0 2 056 0501 1.26
13:20:52 1 0 1 089 0501 1.21
13:22:36 1 0 2 083 0526 0.57
13:22:37 1 0 1 075 0439 1.12
13:23:53 1 0 2 071 0503 1.20
13:24:47 1 0 2 060 0562 0.93
13:25:36 1 0 2 067 0517 1.35
13:26:21 1 0 1 082 0538 0.62
13:26:22 1 0 2 087 0532 1.43
13:26:37 1 0 2 079 0585 0.84
13:28:46 1 0 1 092 0601 0.84
13:29:05 1 0 2 076 0528 0.66
13:29:12 1 0 2 073 0560 0.85
13:30:57 1 0 1 039 0514 0.88
13:32:11 1 0 1 097 0522 1.25
13:32:28 1 0 1 081 0583 0.59
13:32:58 1 0 1 069 0563 0.87
13:32:59 1 0 2 092 0458 0.58
13:33:18 1 0 2 088 0804 0.95
13:33:19 1 0 1 071 0517 1.20
13:33:56 1 0 1 074 0503 1.19
13:34:56 1 0 1 047 0546 1.18
13:35:33 1 0 1 067 0488 1.45
13:36:44 1 0 2 088 0544 0.70
13:37:44 1 0 2 077 0522 1.27
13:39:40 1 0 1 077 0527 1.00
13:39:44 1 0 2 065 0484 1.37
13:39:54 1 0 1 095 0478 0.99
13:42:26 1 1 1 087 0548 0.13
13:42:26 1 0 2 084 0651 0.38
13:43:38 1 0 2 082 0472 1.21
13:44:25 1 0 2 097 0595 0.84
13:45:52 1 0 1 072 0529 0.94
13:46:32 1 0 1 078 0734 1.40
13:46:57 1 0 2 069 0929 0.33
13:47:25 1 0 2 051 1092 0.53
13:48:55 1 0 2 077 0639 1.28
13:48:57 1 0 1 047 0494 0.80
13:51:16 1 0 1 095 0667 1.08
13:51:22 1 0 1 063 0712 0.55
13:51:39 1 0 2 050 0504 0.89
13:51:42 1 0 2 045 0498 1.20
13:52:03 1 0 2 070 0458 1.07
13:52:04 1 1 1 079 0502 1.17
13:52:18 1 1 1 085 0176 0.07
13:52:18 1 0 2 089 0442 0.81
13:53:35 1 0 2 047 2099 0.42
13:53:37 1 0 1 073 0497 1.20
13:54:20 1 0 2 072 0851 0.77
13:55:26 1 0 2 092 0509 1.30
13:55:53 1 0 2 044 0466 1.30
13:55:56 1 0 2 047 0474 1.40
13:56:39 1 0 1 068 0486 0.56
13:59:09 1 0 2 065 0496 1.37
13:59:59 1 0 2 093 0594 0.92
14:00:08 1 0 2 061 2034 0.50
14:01:01 1 0 2 057 0486 1.27
14:01:13 1 0 1 050 0527 1.05
14:03:06 1 0 2 085 0596 0.56
14:03:17 1 0 2 049 0490 1.39
14:03:18 1 0 1 082 0498 0.93
14:03:31 1 0 2 074 0560 0.73
14:03:35 1 0 2 073 0499 1.53
14:03:35 1 0 2 074 0501 1.53
14:03:42 1 0 1 077 0672 0.96
14:04:45 1 0 2 099 0524 1.01
14:04:46 1 0 1 082 0559 1.22
14:06:03 1 1 1 103 0304 0.07
14:06:03 1 0 2 101 0508 1.08
14:06:06 1 0 2 116 0588 0.96
14:07:02 1 1 2 069 1031 0.14
14:07:02 1 0 1 069 1245 1.22
14:09:01 1 0 1 085 0535 1.44
14:09:02 1 0 2 071 0442 1.12
14:09:13 1 0 1 099 0463 1.06
14:14:21 1 0 2 084 0509 1.17
14:14:43 1 0 1 067 0486 1.00
14:15:05 1 0 2 059 0518 1.41
14:15:37 1 0 2 068 0451 1.17
14:15:41 1 0 1 069 0453 1.15
14:16:41 1 0 2 077 0509 1.26
14:17:09 1 1 2 062 0294 0.06
14:17:09 1 0 1 063 0544 0.70
14:17:11 1 0 1 066 0468 1.34
14:17:29 1 0 1 060 1050 0.54
14:17:32 1 0 1 061 0471 1.29
14:17:35 1 0 1 060 0506 1.19
14:17:43 1 0 2 077 0498 0.60
14:18:10 1 0 1 101 0612 1.69
14:18:25 1 0 2 061 0500 1.27
14:19:04 1 0 1 128 0610 0.97
14:19:18 1 0 2 072 0506 1.24
14:19:19 1 1 1 093 0429 0.11
14:19:19 1 0 2 094 0529 0.41
14:22:13 1 0 1 063 0587 0.78
14:22:59 1 0 1 058 0506 1.27
14:23:05 1 0 1 066 0597 0.87
14:23:33 1 0 1 081 0513 1.46
14:24:02 1 0 1 102 0577 1.35
14:24:24 1 0 1 042 0584 1.00
14:24:34 1 1 2 080 0358 0.13
14:24:34 1 0 1 081 0449 0.39
14:25:19 1 0 2 088 0574 0.76
14:25:45 1 0 2 079 0579 0.83
14:26:37 1 0 1 081 0523 0.84
14:27:23 1 0 1 115 0551 1.14
14:28:24 1 0 2 080 0464 0.77
14:28:33 1 0 1 089 0515 0.72
14:29:39 1 3 2 000 0000 0.05
14:29:42 1 0 2 080 0589 0.84
14:30:27 1 0 2 052 0578 0.82
14:34:42 1 0 2 054 0723 1.84
14:34:55 1 0 2 076 0574 0.87
14:36:28 1 0 2 065 0576 0.84
14:36:37 1 0 1 097 0608 0.34
14:36:42 1 0 1 080 0487 1.18
14:37:34 1 0 2 083 0479 0.65
14:37:51 1 0 2 085 0512 1.40
14:38:21 1 0 1 091 0532 1.15
14:39:02 1 1 1 058 0358 0.15
14:39:02 1 0 2 058 0510 0.52
14:40:52 1 0 1 049 0491 1.06
14:41:12 1 0 2 050 1404 0.46
14:41:19 1 0 1 082 0467 1.22
14:41:33 1 0 2 069 0536 1.16
14:42:09 1 0 1 072 0533 0.71
14:42:51 1 0 2 066 0490 0.82
14:44:12 1 1 2 068 0312 0.15
14:44:12 1 0 1 069 0497 0.39
14:44:35 1 0 1 066 0536 0.48
14:45:31 1 0 2 065 0484 0.74
14:46:48 1 0 2 067 0500 1.35
14:48:04 1 0 2 069 0585 0.84
14:48:46 1 1 1 093 0405 0.16
14:48:46 1 0 2 091 0490 0.70
14:48:47 1 0 2 067 0540 1.52
14:49:25 1 0 2 087 0776 0.70
14:49:25 1 0 1 076 0714 0.83
14:49:26 1 0 1 080 0483 1.45
14:49:36 1 0 2 069 0547 1.11
14:51:24 1 0 1 075 0500 0.93
14:51:43 1 0 2 071 0463 1.05
14:52:02 1 1 1 099 0269 0.07
14:52:02 1 0 2 098 0490 0.85
14:52:19 1 0 2 071 0521 1.33
14:52:32 1 0 2 088 0541 0.93
14:53:27 1 0 2 067 0706 0.88
14:53:30 1 0 2 070 0594 0.85
14:54:04 1 0 1 073 0442 0.42
14:54:11 1 0 1 082 0424 0.93
14:55:54 1 0 2 039 1407 0.73
14:56:32 1 0 2 048 0509 1.49
14:56:41 1 0 2 080 0616 0.73
14:58:07 1 0 2 066 0829 0.67
14:58:24 1 0 1 060 0514 0.78
14:58:42 1 0 1 069 0596 0.88
15:00:22 1 0 1 071 0452 1.21
15:00:25 1 0 2 085 0480 0.95
15:00:27 1 0 2 087 0482 1.36
15:00:58 1 0 2 086 0546 1.27
15:01:10 1 0 2 086 0549 1.11
15:01:21 1 0 2 095 0525 1.57
15:02:38 1 0 2 102 0511 1.15
15:02:43 1 0 2 085 0539 1.47
15:02:54 1 0 2 091 0517 1.06
15:03:02 1 0 1 067 0498 0.
