
Equipo         : CLASIFICADOR_ESPIRAS_02 
Lugar          : -34.8907, -57.9107      
Descripcion    : Tiro Federal sentido LP 
Fecha Inicio   : 17/12/24 08:39:03       
Archivo        : REG03343.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : LP lenta                
        VIA 2  : LP rapida               
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
08:41:50 1 0 2 067 0308 0.15
08:41:50 1 0 1 066 0346 0.21
08:41:59 1 0 1 064 0447 0.75
08:42:04 1 0 2 084 0474 0.67
08:42:08 1 0 1 070 0456 1.05
08:42:11 1 0 2 069 0411 0.50
08:42:13 1 0 2 074 0339 0.22
08:42:13 1 0 1 074 0292 0.11
08:42:17 1 0 1 062 0480 1.02
08:42:20 1 0 2 075 0396 0.48
08:42:24 1 0 1 074 0504 1.09
08:42:30 1 0 1 050 0456 1.17
08:42:34 1 0 2 072 0507 0.89
08:42:35 1 0 2 070 0572 0.76
08:42:36 1 0 2 068 0458 1.04
08:42:38 1 0 1 047 0598 0.79
08:42:38 1 0 2 064 0462 1.16
08:42:40 1 0 2 070 0156 0.08
08:42:41 1 0 1 055 0124 0.06
08:42:43 1 0 1 073 0132 0.07
08:42:48 1 0 2 080 0317 0.16
08:42:48 1 0 1 080 0345 0.17
08:42:53 1 0 2 085 0473 1.00
08:43:00 1 0 1 056 0478 1.13
08:43:00 1 0 2 085 0492 0.84
08:43:01 1 0 1 057 0443 1.23
08:43:05 1 0 1 068 0462 0.73
08:43:06 1 0 2 054 0476 1.21
08:43:10 1 0 1 063 0463 1.19
08:43:10 1 0 2 069 0454 1.06
08:43:12 1 0 1 061 0490 1.03
08:43:20 1 0 1 063 0693 0.98
08:43:24 1 0 1 060 0438 0.93
08:43:28 1 0 2 089 0443 0.85
08:43:29 1 0 1 070 0436 1.21
08:43:37 1 0 1 047 0460 1.23
08:43:46 1 0 2 103 0469 0.80
08:43:55 1 0 1 087 0524 0.63
08:44:05 1 0 1 063 0426 0.94
08:44:09 1 0 2 086 0475 0.58
08:44:14 1 0 2 098 0501 1.08
08:44:16 1 0 1 062 0471 0.95
08:44:20 1 0 1 073 0445 1.09
08:44:30 1 0 2 076 0401 0.44
08:44:32 1 0 1 054 0442 0.79
08:44:33 1 0 2 067 0439 0.95
08:44:35 1 0 1 054 0535 0.78
08:44:43 1 0 2 080 0503 0.90
08:44:49 1 0 1 074 0491 1.16
08:44:51 1 0 1 068 0458 0.90
08:44:52 1 0 2 087 0428 0.68
08:44:56 1 0 1 067 0507 1.12
08:45:00 1 0 1 075 0519 0.87
08:45:04 1 0 1 074 0463 1.18
08:45:06 1 0 2 080 0469 0.96
08:45:06 1 0 1 061 0525 1.13
08:45:08 1 0 2 076 0478 0.27
08:45:11 1 0 1 059 0481 0.82
08:45:21 1 0 1 076 0483 1.07
08:45:23 1 0 1 075 0421 0.42
08:45:30 1 0 2 066 0458 0.85
08:45:31 1 0 2 066 0432 0.58
08:45:32 1 0 2 072 0456 1.09
08:45:33 1 0 1 050 0560 0.82
08:45:35 1 0 2 064 0445 1.11
08:45:41 1 0 2 080 0511 0.64
08:45:45 1 0 2 085 0392 0.81
08:45:48 1 0 2 100 0523 0.91
08:45:51 1 0 2 094 0577 0.69
08:45:57 1 0 2 083 0132 0.07
08:45:59 1 0 1 060 0455 0.88
08:46:10 1 0 2 074 0476 0.77
08:46:12 1 0 2 092 0140 0.07
08:46:15 1 0 1 058 0462 1.22
08:46:27 1 0 1 050 0583 0.67
08:46:27 1 0 2 065 0573 0.85
08:46:30 1 0 2 072 0458 1.14
08:46:33 1 0 1 061 0438 1.01
08:46:33 1 0 2 068 0523 0.99
08:46:36 1 0 2 070 0469 1.09
08:46:38 1 0 1 060 0454 0.89
08:46:44 1 0 1 060 0450 0.77
08:46:57 1 0 1 081 0497 1.10
08:46:57 1 0 2 096 0465 0.92
08:47:02 1 0 1 075 0468 1.24
08:47:10 1 0 2 082 0486 0.84
08:47:11 1 0 2 080 0418 0.86
08:47:13 1 0 1 071 1186 0.76
08:47:27 1 0 2 072 0568 0.79
08:47:31 1 0 2 075 1232 0.75
08:47:36 1 0 1 061 0126 0.06
08:47:43 1 0 1 061 1736 0.55
08:47:47 1 0 2 080 0524 1.01
08:47:48 1 0 1 057 0494 1.14
08:47:49 1 0 2 073 0516 1.16
08:47:49 1 2 1 000 0000 0.07
08:47:51 1 0 2 073 0496 1.30
08:47:52 1 0 1 070 0462 0.80
08:47:52 1 0 2 070 0513 1.06
08:48:06 1 0 1 067 0473 1.09
08:48:11 1 0 2 071 0378 0.63
08:48:22 1 0 2 080 0467 0.97
08:48:24 1 0 1 098 0463 0.78
08:48:26 1 0 2 085 0476 0.99
08:48:32 1 0 2 086 0554 0.75
08:48:34 1 0 2 084 0503 1.05
08:48:36 1 0 1 056 0453 1.16
08:48:40 1 0 2 109 0459 0.62
08:48:41 1 0 1 072 0466 1.07
08:48:42 1 0 2 109 0554 1.17
08:48:46 1 0 1 060 0463 1.06
08:48:48 1 0 2 085 0474 0.95
08:48:48 1 0 1 067 0501 1.06
08:49:00 1 0 1 072 0459 1.17
08:49:00 1 0 2 079 0477 0.82
08:49:06 1 0 1 062 0483 1.01
08:49:09 1 0 2 087 0518 1.33
08:49:09 1 0 1 063 0528 1.19
08:49:16 1 0 2 080 0476 1.06
08:49:20 1 0 2 098 0464 1.02
08:49:27 1 0 1 067 0108 0.06
08:49:33 1 0 1 065 0479 0.78
08:49:36 1 0 1 056 0504 1.21
08:49:37 1 0 2 087 0474 1.07
08:49:40 1 0 1 062 0438 0.64
08:49:42 1 3 1 000 0000 0.06
08:49:48 1 0 1 060 0871 0.55
08:49:50 1 0 2 088 0481 1.15
08:49:51 1 0 1 065 0533 1.06
08:50:02 1 0 1 057 0474 0.87
08:50:08 1 0 1 071 0527 1.30
08:50:09 1 0 2 069 0457 0.99
08:50:19 1 0 2 107 0577 0.72
08:50:22 1 0 1 073 0502 1.20
08:50:24 1 0 2 084 0492 1.05
08:50:26 1 0 2 083 0471 1.07
08:50:27 1 0 2 083 0462 0.96
08:50:30 1 0 1 069 0439 0.75
08:50:40 1 0 1 064 0475 1.18
08:50:40 1 0 2 074 0465 1.09
08:50:45 1 0 1 058 0465 0.82
08:50:50 1 0 2 075 0490 0.95
08:51:00 1 0 2 075 0583 0.89
08:51:06 1 0 2 083 0465 0.69
08:51:07 1 0 2 090 0403 0.31
08:51:13 1 0 2 094 0498 0.80
08:51:20 1 0 1 044 0770 0.38
08:51:20 1 0 2 081 0456 1.01
08:51:22 1 0 2 077 0509 0.98
08:51:22 1 0 2 069 0409 0.41
08:51:26 1 0 2 074 0472 1.00
08:51:28 1 0 2 072 0350 0.22
08:51:28 1 0 1 072 0285 0.09
08:51:30 1 0 1 075 0542 0.98
08:51:32 1 0 2 075 0470 0.99
08:51:39 1 0 1 071 0694 0.99
08:51:43 1 0 1 078 0481 1.17
08:51:45 1 0 2 072 0501 1.19
08:51:55 1 0 2 073 0444 1.06
08:51:56 1 0 1 079 0513 1.29
08:52:09 1 0 2 071 0458 1.03
08:52:20 1 0 2 090 0502 1.26
08:52:23 1 0 1 075 0489 0.65
08:52:28 1 0 1 073 0454 1.02
08:52:29 1 0 2 084 0494 1.04
08:52:42 1 0 1 054 0501 0.88
08:52:55 1 0 1 087 0494 0.54
08:52:56 1 0 2 072 0455 0.92
08:52:56 1 0 2 072 0481 1.09
08:53:01 1 0 1 065 0558 0.63
08:53:08 1 0 1 058 0125 0.09
08:53:23 1 0 2 090 0538 1.00
08:53:23 1 0 1 058 1214 1.19
08:53:28 1 0 1 061 0466 1.10
08:53:41 1 0 2 090 0487 1.12
08:53:43 1 0 2 088 0478 0.98
08:53:43 1 0 1 082 0472 1.01
08:53:48 1 0 2 084 0418 1.00
08:53:51 1 0 2 080 0477 1.10
08:53:52 1 0 2 077 0460 1.12
08:53:53 1 0 1 062 0544 1.58
08:53:55 1 0 2 074 0505 1.21
08:53:58 1 0 1 060 0447 0.96
08:53:59 1 0 2 074 0486 1.18
08:54:01 1 0 1 072 0540 1.30
08:54:04 1 0 2 079 0452 0.79
08:54:20 1 0 2 077 0454 0.92
08:54:22 1 0 1 080 0502 0.98
08:54:30 1 0 2 083 0500 1.13
08:54:37 1 0 2 071 0510 1.17
08:54:41 1 0 1 090 1167 0.71
08:54:41 1 0 2 069 0454 1.18
08:54:52 1 0 2 105 0479 1.11
08:54:56 1 0 2 077 0464 0.86
08:54:57 1 0 2 090 0490 0.89
08:55:05 1 0 2 077 0415 0.23
08:55:05 1 0 1 076 0306 0.10
08:55:07 1 0 1 055 0464 1.22
08:55:30 1 0 1 082 0974 0.07
08:55:30 1 0 2 080 1190 0.45
08:55:46 1 0 1 055 0490 1.04
08:55:56 1 0 1 051 0465 1.12
08:55:56 1 0 2 062 0462 1.22
08:55:57 1 0 1 055 0569 0.78
08:56:02 1 0 2 068 0456 1.17
08:56:08 1 0 2 109 0490 0.84
08:56:09 1 0 2 110 0541 1.13
08:56:12 1 0 1 061 0474 1.21
08:56:14 1 0 2 089 0502 1.03
08:56:17 1 0 2 088 0521 1.15
08:56:28 1 0 1 073 0572 0.55
08:56:32 1 0 2 082 0375 0.20
08:56:32 1 0 1 082 0353 0.17
08:56:33 1 0 2 105 0510 1.23
08:56:33 1 0 1 064 0501 1.10
08:56:40 1 0 1 067 0486 1.28
08:56:48 1 0 2 092 0478 0.89
08:56:55 1 0 2 082 0520 1.07
08:56:57 1 0 2 096 0492 1.08
08:56:58 1 0 1 057 0462 1.16
08:56:58 1 0 2 073 0385 0.43
08:57:12 1 0 2 097 0497 1.08
08:57:16 1 0 2 096 0492 1.02
08:57:16 1 0 1 066 0428 0.59
08:57:21 1 0 1 062 0894 0.46
08:57:28 1 0 2 071 0452 1.07
08:57:32 1 0 2 083 0536 1.11
08:57:33 1 0 1 048 0504 0.98
08:57:34 1 0 2 056 0469 0.65
08:57:42 1 0 2 072 0474 1.17
08:57:44 1 0 2 075 0445 0.77
08:57:46 1 0 1 066 0467 1.21
08:57:48 1 0 1 095 0141 0.07
08:57:49 1 0 2 074 0494 1.10
08:57:55 1 0 2 061 0475 1.12
08:58:03 1 0 2 070 0454 0.91
08:58:20 1 0 1 080 0480 0.62
08:58:25 1 2 1 000 0000 0.07
08:58:41 1 0 2 086 0479 1.12
08:59:16 1 0 2 056 0592 0.37
08:59:23 1 0 2 079 0451 0.99
08:59:27 1 0 2 076 0448 0.95
08:59:29 1 0 1 058 0482 1.13
08:59:32 1 0 1 063 0497 1.30
08:59:32 1 0 2 093 0465 0.87
08:59:38 1 0 1 072 0484 1.10
08:59:39 1 0 2 077 0463 1.11
08:59:42 1 0 2 075 0412 0.38
08:59:44 1 0 1 053 0485 0.91
08:59:48 1 0 1 078 0503 1.06
08:59:49 1 0 2 093 0540 1.09
09:00:00 1 0 2 071 0904 0.37
09:00:01 1 0 1 063 1238 0.82
09:00:02 1 0 2 072 0441 1.20
09:00:03 1 0 2 068 0466 1.06
09:00:05 1 0 1 074 0491 1.16
09:00:05 1 0 2 067 0472 1.11
09:00:08 1 0 2 063 0418 0.75
09:00:17 1 0 2 063 0483 0.99
09:00:21 1 0 2 062 0617 0.59
09:00:22 1 0 1 057 1300 1.22
09:00:28 1 0 2 076 0560 0.94
09:00:28 1 0 1 058 1264 0.88
09:00:29 1 0 2 083 0470 1.01
09:00:33 1 0 2 083 0494 1.11
09:00:36 1 0 1 061 0466 1.15
09:00:37 1 0 2 067 0351 0.10
09:00:37 1 0 1 066 0366 0.14
09:00:38 1 0 2 074 0773 0.95
09:00:38 1 0 1 067 1245 0.81
09:00:41 1 0 2 078 0451 1.01
09:00:42 1 0 1 073 0454 0.87
09:00:52 1 0 2 071 0497 1.14
09:00:56 1 0 2 063 0489 0.91
09:00:57 1 0 1 049 0452 1.07
09:00:58 1 0 2 070 0528 0.98
09:01:04 1 0 1 067 0500 0.76
09:01:07 1 0 2 064 0482 1.27
09:01:15 1 0 1 041 0860 0.51
09:01:18 1 0 2 066 0416 0.54
09:01:30 1 0 1 054 0509 1.04
09:01:32 1 0 2 089 0527 1.00
09:01:33 1 0 1 073 0434 0.97
09:01:44 1 0 1 074 0470 1.27
09:01:46 1 0 2 070 0503 1.28
09:01:50 1 0 2 084 0503 1.04
09:01:51 1 0 1 057 0537 0.73
09:01:58 1 0 1 070 0465 1.11
09:02:07 1 0 1 063 0772 0.85
09:02:11 1 0 1 065 0473 0.96
09:02:17 1 0 1 062 0440 1.01
09:02:29 1 0 1 062 0490 1.26
09:02:31 1 0 2 078 0468 0.69
09:02:32 1 0 1 057 0461 1.10
09:02:42 1 0 1 072 0459 1.05
09:02:44 1 0 2 081 0445 1.19
09:02:45 1 0 2 081 0502 1.05
09:02:52 1 0 2 078 0498 1.11
09:02:54 1 0 2 080 0499 1.10
09:02:55 1 0 1 064 0462 1.17
09:02:57 1 0 2 075 0475 1.09
09:03:02 1 0 2 103 0539 0.62
09:03:03 1 0 2 098 0374 0.34
09:03:11 1 0 2 064 0509 1.12
09:03:11 1 0 1 058 0466 1.11
09:03:16 1 0 2 082 0498 1.06
09:03:19 1 0 1 059 0463 0.87
09:03:21 1 2 2 000 0000 0.06
09:03:26 1 0 1 055 0472 1.19
09:03:28 1 0 2 070 0471 1.05
09:03:34 1 0 2 075 0499 1.11
09:03:36 1 0 2 078 0473 1.12
09:03:37 1 0 2 079 0506 0.94
09:03:38 1 0 1 058 0524 1.52
09:03:39 1 3 1 000 0000 0.07
09:03:41 1 0 2 075 0503 1.32
09:03:50 1 0 2 090 0469 1.11
09:03:52 1 0 1 062 0452 0.92
09:03:59 1 0 1 063 0146 0.07
09:04:01 1 0 1 060 0460 0.99
09:04:03 1 0 2 072 0484 1.16
09:04:05 1 0 2 070 0462 1.13
09:04:07 1 0 1 055 0480 1.36
09:04:17 1 0 1 090 0438 0.61
09:04:20 1 0 2 092 0473 1.06
09:04:28 1 0 1 067 0476 0.97
09:04:31 1 0 2 077 0470 0.93
09:04:45 1 0 1 041 0515 1.46
09:05:01 1 0 1 069 0629 0.77
09:05:16 1 0 1 072 0538 1.11
09:05:16 1 0 2 083 0454 1.05
09:05:27 1 0 2 097 0495 0.98
09:05:28 1 0 1 059 0489 1.17
09:05:36 1 0 1 063 0603 0.90
09:05:44 1 0 2 068 0419 1.05
09:05:45 1 0 1 056 0468 1.08
09:05:59 1 0 1 065 0551 0.65
09:06:05 1 3 2 000 0000 0.05
09:06:14 1 0 1 053 0608 0.90
09:06:15 1 0 2 084 0520 0.53
09:06:19 1 0 2 073 0456 1.13
09:06:31 1 0 1 059 0467 0.48
09:06:34 1 0 1 061 0456 1.09
09:06:38 1 0 1 052 0468 1.32
09:06:40 1 0 2 075 0497 1.04
09:06:42 1 0 1 071 0488 0.94
09:06:46 1 0 2 083 0467 1.12
09:06:52 1 0 1 061 0495 1.00
09:06:57 1 0 2 079 0500 1.16
09:07:00 1 0 2 077 0483 0.87
09:07:01 1 0 2 077 0572 0.77
09:07:02 1 0 1 066 0469 1.16
09:07:06 1 0 1 060 0472 1.21
09:07:09 1 0 2 068 0444 1.23
09:07:13 1 0 2 078 0500 1.14
09:07:14 1 0 1 070 0469 1.14
09:07:16 1 0 2 074 0570 0.55
09:07:17 1 0 2 069 0500 1.22
09:07:18 1 0 1 052 0488 1.31
09:07:33 1 0 1 054 0818 0.61
09:07:37 1 0 2 109 0497 0.93
09:07:41 1 0 2 080 0477 0.93
09:07:46 1 0 2 088 0525 1.25
09:07:58 1 0 1 052 0447 1.04
09:07:58 1 0 2 074 0506 1.28
09:08:00 1 0 2 077 0504 1.08
09:08:00 1 0 1 057 0469 1.03
09:08:00 1 0 2 075 0456 0.94
09:08:09 1 0 2 068 0449 0.86
09:08:12 1 0 2 071 0511 1.13
09:08:13 1 0 1 042 1063 0.43
09:08:14 1 0 2 051 0518 0.19
09:08:15 1 2 1 000 0000 0.09
09:08:24 1 0 2 066 0499 1.01
09:08:25 1 0 1 050 0544 0.56
09:08:26 1 0 2 075 0445 0.94
09:08:29 1 0 2 076 0387 0.34
09:08:32 1 0 1 078 0500 0.70
09:08:32 1 0 2 052 0951 0.35
09:08:33 1 0 1 065 0455 0.89
09:08:35 1 0 2 060 0463 1.16
09:08:35 1 0 1 068 0437 0.90
09:08:41 1 0 1 059 0499 0.99
09:08:43 1 0 2 059 0486 1.21
09:08:44 1 0 2 061 0484 0.90
09:08:45 1 0 1 054 0465 1.16
09:08:55 1 0 2 065 0504 1.21
09:08:56 1 0 2 068 0459 1.03
09:08:59 1 0 1 052 0501 0.94
09:09:01 1 0 1 061 0476 1.07
09:09:08 1 0 1 067 0426 0.46
09:09:08 1 0 2 085 0700 0.77
09:09:09 1 0 1 057 0448 0.67
09:09:15 1 0 2 079 0288 0.13
09:09:15 1 0 1 078 0329 0.23
09:09:26 1 0 2 079 0434 0.98
09:09:35 1 0 1 052 0528 1.45
09:09:38 1 0 1 057 0513 1.52
09:09:52 1 0 2 064 0484 1.11
09:09:56 1 0 1 048 0435 0.77
09:10:04 1 0 2 056 0507 1.13
09:10:06 1 2 2 000 0000 0.07
09:10:08 1 0 1 081 0469 1.00
09:10:11 1 0 1 060 0517 1.13
09:10:11 1 0 2 072 0495 0.88
09:10:25 1 0 2 078 0444 0.75
09:10:32 1 0 1 081 0482 0.99
09:10:33 1 0 2 080 0466 0.87
09:10:34 1 0 2 081 0508 1.12
09:10:34 1 0 2 079 0510 1.29
09:10:37 1 0 2 085 0506 1.11
09:10:39 1 0 1 049 0559 0.73
09:10:40 1 0 1 053 0475 1.20
09:10:41 1 0 2 093 0469 0.95
09:10:44 1 0 1 077 0377 0.44
09:10:57 1 0 2 060 0461 0.85
09:10:58 1 0 2 061 0485 1.18
09:10:59 1 2 1 000 0000 1.16
09:11:00 1 3 1 000 0000 0.43
09:11:05 1 0 2 068 0482 1.
