
Equipo         : CLASIFICADOR_ESPIRAS_04 
Lugar          : -35.5183, -58.2964      
Descripcion    : RP20 Ranchos            
Fecha Inicio   : 14/12/24 19:17:18       
Archivo        : REG00168.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : Chascomus -Ranchos      
        VIA 2  : Ranchos - Chascomus     
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
19:49:46 1 0 1 057 0458 1.32
19:49:49 1 0 1 058 0560 0.85
19:49:50 1 0 1 055 0569 0.75
19:50:08 1 0 2 059 0514 0.81
19:50:13 1 0 2 060 0576 0.84
19:50:17 1 0 1 086 0979 0.46
19:50:21 1 0 1 083 0481 1.24
19:50:32 1 0 2 058 0529 0.95
19:51:36 1 0 1 077 0481 0.86
19:52:30 1 0 1 090 0521 1.06
19:53:11 1 0 2 102 0591 0.71
19:54:09 1 0 1 070 0489 1.27
19:54:10 1 0 2 055 0540 0.77
19:54:57 1 0 2 068 0501 1.30
19:55:02 1 0 2 062 0590 0.87
19:55:57 1 0 1 056 0466 1.10
19:56:42 1 0 1 079 0514 1.07
19:56:52 1 0 2 074 0518 1.42
19:56:55 1 0 1 067 0461 1.18
19:57:14 1 0 1 079 0569 0.76
19:57:23 1 0 1 123 0502 1.15
19:58:03 1 0 2 065 0508 0.83
19:58:07 1 0 2 083 0556 1.08
19:58:13 1 0 2 079 0541 1.35
19:58:46 1 0 1 076 0521 0.95
19:59:14 1 0 2 066 0505 0.81
19:59:35 1 0 1 083 0503 1.20
20:00:08 1 0 2 094 0566 1.63
20:00:44 1 0 2 074 0465 1.41
20:00:47 1 0 1 046 0527 1.07
20:01:21 1 0 1 098 0594 0.62
20:01:49 1 0 2 059 0475 1.21
20:02:26 1 0 1 064 0469 1.01
20:02:54 1 0 1 084 0584 0.81
20:03:12 1 0 1 041 0493 1.04
20:03:13 1 0 2 080 0549 1.48
20:03:18 1 0 1 043 0436 1.10
20:03:22 1 0 1 050 0471 1.08
20:03:24 1 1 2 053 0279 0.06
20:03:24 1 0 1 054 0510 0.79
20:04:04 1 0 1 052 0497 1.01
20:04:35 1 0 2 068 0500 1.33
20:04:50 1 0 1 064 0466 0.68
20:07:39 1 0 1 054 0576 0.59
20:08:48 1 0 2 062 0518 1.47
20:08:58 1 0 1 079 0500 0.93
20:09:19 1 0 1 080 0527 1.06
20:09:29 1 0 1 090 0539 1.32
20:09:39 1 0 2 083 0504 0.74
20:10:03 1 0 1 086 0479 0.97
20:10:26 1 0 1 073 0554 0.85
20:10:36 1 0 2 068 0591 0.72
20:11:20 1 0 2 052 0479 1.01
20:11:26 1 0 2 045 0482 1.10
20:11:47 1 0 1 043 0528 0.99
20:11:54 1 0 1 041 0485 0.85
20:12:07 1 0 2 082 0509 0.42
20:12:26 1 0 2 060 0590 0.84
20:13:14 1 0 2 066 0438 1.17
20:14:01 1 0 1 075 0529 1.12
20:14:08 1 1 1 066 0399 0.10
20:14:08 1 0 2 065 0515 0.50
20:16:15 1 0 2 080 0510 1.21
20:17:04 1 0 1 078 0459 0.64
20:17:06 1 0 1 091 0913 0.86
20:17:40 1 0 2 064 0500 1.12
20:17:43 1 0 2 065 0588 0.99
20:17:54 1 0 2 066 0509 1.15
20:17:58 1 0 1 080 0516 1.03
20:18:06 1 0 2 073 0532 1.09
20:18:07 1 0 2 072 0466 1.12
20:19:40 1 0 1 070 0517 0.77
20:19:52 1 0 1 072 0502 1.36
20:19:57 1 0 1 075 0570 0.98
20:20:11 1 0 2 058 0443 1.25
20:20:11 1 1 1 058 0462 1.34
20:20:38 1 0 1 046 0466 1.36
20:20:47 1 0 1 058 0440 1.30
20:21:00 1 0 1 062 0582 0.77
20:22:11 1 0 1 084 0478 0.90
20:22:14 1 0 1 080 0471 1.26
20:23:59 1 1 1 113 0492 0.08
20:23:59 1 0 2 108 0719 0.32
20:24:18 1 0 2 057 0551 1.12
20:24:24 1 0 2 082 0542 1.43
20:24:45 1 0 2 101 0519 1.16
20:25:29 1 0 1 047 0537 0.57
20:26:12 1 0 1 075 0525 1.36
20:27:08 1 0 2 057 0493 1.08
20:27:58 1 0 2 100 0497 1.26
20:28:11 1 0 1 028 0551 0.91
20:28:18 1 0 2 034 0504 1.15
20:29:39 1 0 2 065 0495 0.94
20:29:39 1 3 1 000 0000 0.08
20:30:12 1 0 2 025 0433 1.22
20:33:04 1 0 1 068 0549 1.07
20:33:51 1 0 2 086 0485 0.76
20:35:06 1 0 1 074 0566 0.54
20:35:27 1 0 2 041 0509 1.16
20:35:42 1 0 2 054 0468 1.34
20:35:44 1 0 2 054 0503 1.38
20:36:25 1 0 2 064 0472 1.24
20:36:56 1 0 2 052 0506 1.21
20:39:09 1 0 2 071 0482 1.36
20:42:35 1 0 1 087 0589 0.33
20:43:26 1 0 2 046 0494 1.04
20:43:56 1 0 2 080 0516 0.78
20:44:06 1 0 2 084 0472 1.20
20:45:20 1 1 2 097 0335 0.14
20:45:20 1 0 1 097 0521 0.27
20:45:46 1 0 1 055 0504 1.06
20:47:54 1 0 2 080 0515 1.53
20:48:00 1 0 2 075 0601 0.93
20:48:31 1 0 1 062 0466 1.05
20:48:38 1 0 2 064 0464 1.23
20:49:40 1 0 2 062 0439 1.08
20:50:34 1 0 2 086 0572 0.81
20:50:43 1 0 2 073 0446 0.97
20:53:23 1 0 1 124 0594 0.25
20:54:12 1 0 1 048 0435 1.20
20:54:49 1 0 2 050 0572 0.87
20:55:04 1 0 2 060 0434 1.36
20:55:54 1 0 2 079 0485 1.21
20:56:12 1 0 2 069 0487 1.20
20:56:14 1 0 2 066 0587 0.96
20:57:00 1 1 2 016 0358 0.11
20:57:00 1 0 1 035 1263 1.17
20:57:20 1 0 2 065 0468 1.18
20:57:39 1 0 2 058 0496 1.59
20:59:11 1 0 2 065 0570 0.76
21:00:41 1 0 1 087 0562 0.30
21:02:13 1 0 1 068 0504 1.05
21:03:36 1 0 1 089 0485 0.98
21:05:39 1 0 2 056 0550 0.45
21:05:43 1 0 2 054 0471 1.25
21:06:42 1 1 1 083 0483 0.05
21:06:42 1 0 2 066 0534 0.48
21:09:29 1 0 1 065 0534 1.00
21:11:29 1 0 1 047 0574 0.76
21:11:40 1 0 1 069 0518 1.14
21:11:47 1 0 2 071 0525 0.67
21:11:50 1 0 2 082 0488 1.13
21:12:49 1 0 2 098 0576 0.71
21:12:55 1 0 2 079 0490 1.02
21:13:49 1 0 1 075 0586 0.53
21:14:16 1 0 2 079 0503 1.04
21:15:29 1 0 1 055 0490 0.81
21:16:33 1 0 2 082 0600 0.62
21:16:54 1 0 2 086 0507 1.46
21:17:17 1 0 2 095 0548 1.37
21:17:19 1 0 1 075 0521 1.13
21:17:32 1 0 2 074 0529 1.38
21:17:45 1 0 2 065 1537 1.86
21:17:47 1 3 1 000 0000 0.07
21:18:28 1 0 1 074 0545 0.87
21:18:38 1 0 2 074 0535 1.61
21:18:48 1 0 2 070 0471 1.30
21:22:20 1 0 2 084 0509 1.12
21:22:55 1 0 1 072 0571 0.67
21:23:49 1 1 1 084 0535 1.35
21:23:50 1 0 2 060 0458 1.34
21:24:22 1 1 2 079 0357 0.23
21:24:22 1 0 1 078 0494 0.74
21:24:39 1 0 1 066 0500 1.32
21:26:09 1 1 2 079 0320 0.05
21:26:09 1 0 1 080 0570 0.29
21:27:36 1 0 2 073 0586 0.92
21:29:11 1 0 2 095 0547 1.71
21:30:03 1 0 1 088 0464 0.62
21:32:42 1 0 2 091 0575 0.56
21:34:23 1 0 2 075 0489 1.25
21:35:37 1 0 1 053 0434 0.48
21:35:39 1 0 1 054 0519 1.44
21:35:39 1 0 2 062 0470 1.40
21:35:40 1 0 1 058 0488 1.45
21:35:51 1 0 1 074 0450 1.16
21:35:59 1 0 2 053 0549 1.20
21:37:08 1 0 2 060 0478 1.28
21:37:49 1 0 2 079 0479 1.41
21:37:56 1 0 1 072 0446 0.50
21:39:45 1 0 1 105 0632 0.61
21:42:11 1 0 2 061 0447 0.76
21:42:26 1 0 1 093 0637 0.78
21:42:26 1 2 2 000 0000 0.06
21:42:27 1 0 1 093 0523 0.90
21:43:55 1 0 2 062 0483 0.89
21:46:29 1 0 1 050 0541 0.47
21:47:06 1 0 1 067 0483 1.18
21:47:17 1 0 1 067 0611 0.89
21:48:26 1 0 1 059 0497 1.29
21:52:33 1 0 1 090 0490 0.88
21:53:59 1 1 1 083 0404 0.33
21:53:59 1 0 2 084 0399 0.21
21:55:36 1 3 1 000 0000 0.07
21:55:42 1 0 1 063 0510 1.18
21:56:48 1 0 1 063 0438 1.15
21:57:41 1 0 1 087 0526 1.28
21:58:25 1 0 1 081 0527 0.93
22:00:12 1 0 2 087 0508 0.79
22:00:23 1 1 1 073 0313 0.17
22:00:23 1 0 2 072 0422 0.57
22:01:42 1 0 2 082 0457 1.03
22:03:04 1 0 2 100 0493 1.10
22:03:59 1 0 2 049 0467 1.46
22:04:17 1 0 1 084 0542 0.78
22:04:21 1 0 2 075 0472 1.39
22:04:33 1 0 2 054 0510 1.28
22:10:23 1 0 1 057 0921 0.32
22:10:45 1 1 2 076 0306 0.04
22:10:45 1 0 1 077 0644 0.95
22:11:42 1 1 2 076 0254 0.08
22:11:42 1 0 1 077 0468 0.67
22:12:03 1 1 1 096 0469 1.23
22:12:04 1 0 2 084 0513 1.02
22:12:55 1 0 2 061 0584 1.00
22:12:56 1 0 1 044 0666 0.78
22:13:22 1 0 2 075 0501 1.08
22:13:36 1 0 1 096 0472 1.09
22:17:45 1 0 2 080 0470 0.87
22:17:55 1 0 2 090 0518 1.06
22:19:48 1 0 1 086 0522 0.91
22:21:30 1 0 2 057 0429 1.27
22:22:16 1 0 1 048 0471 1.09
22:24:37 1 0 2 078 0655 0.95
22:24:46 1 0 1 072 0515 0.75
22:25:12 1 0 2 095 0486 1.23
22:26:07 1 0 1 078 0539 0.88
22:26:39 1 0 2 083 0610 0.77
22:26:56 1 0 2 080 0554 1.70
22:27:15 1 0 1 071 0588 0.81
22:27:20 1 0 2 054 0572 0.89
22:28:12 1 0 2 083 0519 1.45
22:29:35 1 0 2 083 0489 1.25
22:30:04 1 0 1 074 0500 0.75
22:31:37 1 0 1 077 0476 1.05
22:32:07 1 0 1 063 0579 0.97
22:36:01 1 0 1 056 0458 1.02
22:36:02 1 0 1 057 0436 1.35
22:36:35 1 0 1 091 0521 1.14
22:36:44 1 0 1 105 0503 0.93
22:39:54 1 1 1 062 0377 0.05
22:39:55 1 0 2 063 0558 0.33
22:41:29 1 0 2 076 0486 1.46
22:41:43 1 0 2 059 0491 1.26
22:45:33 1 0 1 080 0574 0.86
22:46:01 1 0 1 081 0473 1.27
22:46:13 1 0 1 064 0584 1.01
22:46:46 1 0 2 043 0549 0.51
22:49:37 1 0 1 087 0471 0.50
22:50:05 1 0 1 068 0491 1.03
22:57:12 1 0 2 053 0490 0.89
22:59:52 1 0 1 092 0630 0.64
23:03:36 1 0 1 058 0510 0.77
23:06:04 1 1 1 071 0452 0.14
23:06:04 1 0 2 071 0535 0.28
23:06:06 1 0 2 066 0450 1.27
23:10:09 1 0 2 063 0564 1.47
23:12:24 1 0 1 063 0555 0.63
23:14:09 1 0 2 066 0522 1.34
23:15:00 1 0 1 110 0581 0.30
23:17:13 1 0 2 053 0523 0.88
23:17:58 1 0 1 087 0551 1.15
23:21:31 1 0 1 063 0454 0.88
23:24:30 1 0 2 063 0574 0.48
23:25:32 1 0 1 085 0474 0.64
23:26:55 1 0 1 082 0505 0.89
23:28:09 1 1 2 102 0370 0.05
23:28:09 1 0 1 101 0586 0.51
23:30:40 1 0 2 078 0488 1.13
23:34:54 1 0 2 072 0580 0.92
23:35:22 1 0 1 064 0523 0.74
23:36:05 1 0 2 083 0490 0.94
23:36:54 1 0 2 090 0523 1.04
23:38:26 1 1 1 119 0398 0.14
23:38:26 1 0 2 116 0389 0.34
23:39:24 1 0 2 071 0569 0.96
23:42:01 1 0 2 064 0490 0.95
23:43:04 1 0 2 080 0486 1.04
23:43:17 1 0 1 070 0522 0.64
23:43:31 1 0 1 083 0589 0.77
23:46:44 1 0 1 040 0111 0.06
23:47:41 1 0 2 061 0418 0.71
23:48:12 1 0 1 065 0471 1.06
23:49:25 1 0 2 143 0615 0.50
23:49:33 1 0 2 066 0600 0.86
23:50:55 1 0 1 066 0452 0.81
23:53:49 1 0 1 127 0532 1.02
23:57:28 1 0 2 073 0495 0.92
23:57:50 1 0 2 063 0503 1.26
23:58:49 1 0 2 073 0471 1.30
