
Equipo         : CLASIFICADOR_ESPIRAS_03 
Lugar          : -35.0498, -58.1190      
Descripcion    : RP06_KM0                
Fecha Inicio   : 16/12/24 16:56:31       
Archivo        : REG00759.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : via Rapida              
        VIA 2  : via Lenta               
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
17:06:37 1 0 2 109 0579 1.42
17:06:38 1 0 2 102 0530 0.58
17:07:02 1 0 2 102 0619 0.69
17:07:14 1 0 2 097 0518 1.16
17:07:22 1 0 2 072 0486 1.09
17:07:24 1 0 1 125 0598 0.76
17:07:24 1 0 2 094 0514 0.94
17:07:35 1 0 2 080 0497 0.86
17:07:43 1 0 2 090 0495 0.74
17:07:49 1 0 1 120 0616 0.79
17:08:08 1 0 2 082 0502 1.27
17:08:12 1 0 2 093 0453 0.53
17:08:16 1 0 2 153 0441 0.22
17:08:35 1 0 2 104 0557 0.97
17:08:37 1 0 2 098 0518 1.05
17:08:54 1 0 2 110 0603 1.36
17:08:58 1 0 2 120 0590 1.03
17:08:59 1 0 1 105 0525 0.74
17:09:00 1 0 2 083 0545 0.95
17:09:00 1 0 1 108 0473 0.48
17:09:11 1 0 2 094 0488 1.12
17:09:23 1 0 2 063 0913 0.43
17:09:33 1 0 1 107 0534 0.46
17:09:36 1 0 2 096 0553 1.53
17:09:49 1 0 2 077 0679 0.47
17:10:00 1 0 2 082 0918 0.55
17:10:16 1 0 2 091 0505 0.88
17:10:19 1 0 2 111 0524 0.72
17:10:31 1 0 1 121 0512 0.97
17:10:31 1 0 2 114 0589 0.85
17:10:33 1 0 2 087 0517 1.01
17:10:47 1 0 2 099 0508 0.96
17:10:56 1 0 2 088 0443 0.45
17:10:57 1 0 1 129 0535 1.42
17:11:10 1 0 2 083 0561 1.04
17:11:14 1 0 1 101 0470 0.51
17:11:19 1 0 2 082 0987 0.41
17:11:23 1 0 2 098 0507 1.17
17:11:26 1 0 1 154 0572 1.27
17:11:28 1 0 2 110 0512 0.75
17:11:30 1 0 1 115 0507 0.26
17:11:47 1 0 2 104 0532 0.99
17:11:49 1 0 2 095 0515 0.92
17:11:58 1 0 1 096 0512 1.35
17:12:04 1 0 2 120 0577 1.13
17:12:34 1 0 1 100 0503 0.81
17:12:50 1 0 1 113 0553 0.60
17:12:57 1 0 1 131 0273 0.08
17:12:57 1 0 2 137 0340 0.10
17:13:04 1 0 2 141 0496 0.62
17:13:08 1 0 1 128 0454 0.41
17:13:18 1 0 2 095 0579 1.19
17:13:55 1 0 2 062 0550 0.60
17:13:55 1 0 1 103 0568 1.27
17:13:56 1 0 2 069 0750 0.28
17:14:08 1 0 2 079 1860 0.41
17:14:10 1 0 1 093 0482 0.53
17:14:13 1 0 1 102 0473 0.63
17:14:42 1 0 1 121 0569 1.02
17:14:46 1 0 2 115 0577 1.10
17:15:18 1 0 2 098 0874 0.96
17:15:19 1 0 1 111 0493 0.91
17:15:39 1 0 2 126 0524 0.83
17:15:50 1 0 2 076 2108 0.37
17:15:51 1 0 1 102 0441 0.53
17:15:55 1 0 1 105 0551 1.02
17:15:59 1 0 2 075 0852 0.51
17:16:01 1 0 1 115 0537 1.04
17:16:10 1 0 2 053 0174 0.09
17:16:29 1 0 2 115 0579 1.00
17:16:33 1 0 2 085 1893 0.44
17:16:46 1 0 2 088 0489 1.00
17:16:50 1 0 2 032 0579 0.74
17:17:00 1 0 2 075 0477 1.08
17:17:02 1 0 1 095 0561 0.63
17:17:03 1 0 1 100 0562 0.71
17:17:06 1 0 1 115 0545 0.99
17:17:11 1 0 1 105 0514 0.88
17:17:17 1 0 2 062 0923 0.48
17:17:37 1 0 2 115 0550 1.06
17:17:48 1 0 1 091 0478 0.79
17:17:48 1 0 2 105 0506 1.08
17:18:00 1 0 1 114 0491 1.07
17:18:01 1 3 2 000 0000 0.08
17:18:01 1 0 2 064 0124 0.06
17:18:17 1 0 2 079 0502 1.27
17:18:33 1 0 1 092 0621 0.99
17:18:40 1 0 1 101 0522 1.19
17:18:50 1 0 1 099 0554 0.90
17:19:11 1 0 2 102 0543 0.96
17:19:15 1 0 1 086 0768 0.46
17:19:15 1 0 2 074 0810 0.32
17:19:16 1 0 1 089 0557 1.41
17:19:17 1 0 2 085 0673 0.59
17:19:31 1 0 1 128 0527 1.12
17:19:36 1 0 1 112 0324 0.17
17:20:05 1 0 2 029 0458 0.98
17:20:23 1 0 2 081 2003 0.43
17:20:26 1 0 2 111 0450 0.31
17:20:48 1 0 2 095 0668 0.75
17:20:59 1 0 1 116 0577 0.70
17:20:59 1 3 2 000 0000 0.52
17:21:06 1 3 2 000 0000 1.14
17:21:12 1 3 2 000 0000 1.17
17:21:15 1 0 2 109 0382 0.08
17:21:43 1 0 1 124 0565 0.35
17:21:57 1 0 1 100 0446 0.49
17:22:06 1 0 1 038 0262 0.15
17:22:13 1 0 2 098 0481 0.94
17:22:14 1 0 2 079 0530 0.95
17:22:17 1 0 2 074 0871 0.60
17:22:28 1 0 1 134 0588 0.68
17:22:28 1 0 2 099 0528 1.02
17:22:52 1 0 2 097 0581 0.39
17:22:57 1 0 1 121 0608 0.86
17:23:01 1 0 1 107 0568 0.59
17:23:10 1 0 1 112 0559 1.31
17:23:18 1 0 2 054 1018 0.58
17:23:19 1 0 2 054 0644 0.63
17:23:43 1 0 2 077 1489 0.60
17:23:45 1 0 1 114 0439 0.55
17:23:51 1 0 2 080 0535 0.89
17:23:51 1 0 1 098 0473 0.62
17:24:16 1 0 1 126 0480 0.46
17:24:18 1 0 2 084 0503 1.04
17:24:32 1 0 2 074 1686 0.39
17:24:58 1 0 2 113 0561 1.14
17:25:18 1 0 1 112 0517 1.15
17:25:23 1 0 2 078 0523 0.97
17:25:32 1 0 2 091 0511 1.05
17:25:33 1 0 2 116 0392 0.20
17:25:34 1 0 1 116 0548 0.43
17:25:56 1 0 1 090 0485 1.01
17:25:57 1 0 2 100 0501 1.14
17:26:09 1 0 1 119 0477 0.61
17:26:16 1 0 1 101 0499 0.85
17:26:20 1 0 2 095 0524 1.16
17:26:41 1 0 2 116 0505 1.07
17:27:01 1 0 2 089 0488 1.04
17:27:07 1 0 1 116 0517 1.19
17:27:07 1 0 2 094 0547 0.97
17:27:13 1 0 2 117 0546 1.11
17:27:23 1 0 2 106 0545 1.26
17:27:29 1 0 2 090 0811 0.68
17:27:44 1 0 2 084 0520 0.93
17:27:53 1 0 2 128 0552 1.12
17:27:58 1 0 2 131 0418 0.19
17:28:07 1 0 1 121 0490 0.76
17:28:10 1 0 2 080 1432 0.38
17:28:14 1 0 1 103 0498 0.90
17:28:15 1 0 2 093 0308 0.11
17:28:15 1 0 1 091 0306 0.13
17:28:32 1 0 2 029 0510 1.14
17:28:55 1 0 2 133 0470 0.14
17:28:56 1 0 1 092 0503 0.67
17:29:22 1 0 2 094 0593 0.40
17:29:29 1 0 1 130 0596 0.67
17:29:33 1 0 2 095 0537 0.96
17:29:48 1 0 1 098 0520 0.20
17:29:55 1 0 1 111 0533 0.95
17:30:05 1 0 2 052 0981 0.42
17:30:09 1 0 1 104 0347 0.07
17:30:09 1 0 2 105 0409 0.09
17:30:19 1 0 1 107 0453 0.94
17:30:36 1 0 2 071 0503 0.92
17:31:18 1 0 2 107 0555 1.01
17:31:41 1 0 1 111 0559 0.52
17:31:45 1 0 2 073 0481 1.11
17:32:12 1 0 1 097 0440 0.97
17:32:17 1 0 2 094 0851 0.70
17:32:18 1 0 1 105 0527 1.02
17:32:33 1 0 2 072 0794 0.72
17:32:45 1 0 2 029 0511 0.35
17:32:53 1 0 2 025 0215 0.08
17:32:57 1 0 1 102 0540 1.05
17:32:57 1 0 2 080 2320 0.48
17:33:10 1 0 2 119 0535 0.87
17:33:15 1 0 2 108 0533 1.06
17:33:36 1 0 1 102 0466 0.65
17:33:44 1 0 2 104 0614 0.70
17:33:49 1 0 1 112 0518 0.33
17:33:55 1 0 2 101 0513 1.13
17:33:58 1 0 1 100 0533 1.10
17:34:02 1 0 2 107 0590 0.65
17:34:06 1 0 1 133 0551 0.40
17:34:10 1 0 1 100 0495 0.98
17:34:11 1 0 1 133 0561 0.57
17:34:20 1 0 1 118 0520 0.46
17:34:29 1 0 2 084 0512 0.90
17:34:36 1 0 2 116 0508 1.02
17:34:52 1 0 2 082 1887 0.31
17:34:57 1 0 1 089 0713 0.97
17:34:59 1 0 2 097 0555 1.20
17:35:20 1 0 2 094 0523 0.90
17:35:47 1 0 2 081 1936 0.58
17:35:59 1 0 2 026 0461 1.29
17:36:06 1 0 2 081 0599 1.17
17:36:13 1 0 2 075 0513 1.03
17:36:15 1 0 1 096 0520 0.98
17:36:15 1 0 2 078 0499 1.03
17:36:42 1 0 1 098 0491 0.76
17:36:47 1 0 2 083 0490 1.08
17:36:59 1 0 2 102 0613 0.69
17:37:05 1 0 1 115 0603 0.76
17:37:12 1 0 1 131 0494 0.89
17:37:13 1 0 2 109 0503 1.04
17:37:37 1 0 1 099 0513 0.99
17:37:48 1 0 1 110 0580 0.73
17:37:48 1 0 2 059 0973 0.39
17:38:01 1 0 2 075 0540 0.99
17:38:01 1 0 1 084 0452 0.95
17:38:07 1 0 2 083 0508 1.08
17:38:09 1 0 1 105 0356 0.25
17:38:09 1 0 2 101 0454 0.54
17:38:15 1 0 2 110 0645 0.87
17:38:20 1 0 2 101 0514 1.13
17:38:24 1 0 1 109 0487 0.81
17:38:26 1 0 2 115 0553 1.16
17:38:42 1 0 1 115 0500 0.82
17:38:45 1 0 1 117 0572 0.69
17:38:46 1 0 2 057 0819 0.40
17:38:48 1 0 2 054 0823 0.46
17:38:54 1 0 1 095 0458 0.86
17:38:56 1 0 2 056 0764 0.39
17:38:56 1 0 1 085 0478 0.85
17:39:05 1 0 1 121 0573 0.27
17:39:06 1 0 1 132 0431 0.27
17:39:10 1 0 1 140 0465 0.66
17:39:19 1 0 2 126 0609 0.60
17:39:20 1 0 1 125 0582 0.50
17:39:22 1 0 1 124 0539 0.46
17:39:23 1 0 1 122 0525 0.88
17:39:38 1 0 1 107 0519 0.96
17:39:42 1 0 2 112 0413 0.33
17:39:45 1 0 2 089 0541 0.95
17:39:47 1 0 2 091 0455 0.83
17:39:50 1 0 1 110 0687 1.13
17:39:54 1 0 2 086 0493 1.13
17:40:01 1 0 2 099 1557 0.43
17:40:05 1 0 2 102 0589 1.45
17:40:05 1 0 1 102 0508 1.12
17:40:30 1 0 1 111 0530 1.24
17:40:30 1 0 2 098 0545 1.07
17:40:36 1 0 2 086 1604 0.51
17:40:38 1 0 1 108 0476 0.72
17:40:40 1 0 1 106 0456 0.49
17:40:45 1 0 2 086 0598 0.78
17:40:48 1 0 1 111 0572 0.63
17:40:58 1 0 2 076 0874 0.46
17:41:00 1 0 1 107 0531 1.08
17:41:02 1 0 2 084 0508 1.07
17:41:04 1 0 2 090 0479 1.03
17:41:06 1 0 1 096 0487 0.89
17:41:10 1 0 1 100 0533 1.19
17:41:13 1 0 1 104 0532 0.56
17:41:15 1 0 2 080 0509 0.78
17:41:22 1 0 2 090 0537 1.05
17:41:32 1 0 1 117 0462 0.95
17:41:38 1 0 2 106 0587 1.02
17:41:43 1 0 2 087 0551 1.02
17:41:49 1 0 1 102 0463 1.05
17:41:54 1 0 2 090 0502 0.79
17:41:57 1 0 1 103 0518 0.57
17:42:15 1 0 2 072 0554 1.08
17:42:17 1 0 1 085 0377 0.33
17:42:21 1 0 2 085 0544 1.04
17:42:22 1 0 1 094 0472 0.80
17:42:26 1 0 2 068 1893 0.64
17:42:30 1 0 1 087 0670 0.21
17:42:41 1 0 2 115 0432 0.53
17:42:46 1 0 2 106 0573 1.08
17:43:07 1 0 2 085 1395 0.97
17:43:15 1 0 2 080 0503 1.03
17:43:17 1 0 2 079 0588 0.68
17:43:47 1 0 2 108 0550 1.01
17:43:54 1 0 1 117 0506 1.23
17:44:03 1 0 2 095 0531 1.01
17:44:20 1 0 1 115 0523 1.03
17:44:20 1 0 2 078 0500 1.04
17:44:35 1 0 1 109 0400 0.42
17:44:40 1 0 2 081 0853 0.51
17:44:53 1 0 2 084 0509 0.90
17:45:00 1 0 2 070 0485 1.08
17:45:18 1 0 1 137 0584 0.59
17:45:22 1 0 2 118 0551 1.06
17:45:36 1 0 2 109 0641 0.72
17:46:07 1 0 1 157 0477 0.90
17:46:30 1 0 2 106 0512 0.99
17:46:34 1 0 1 101 0452 0.56
17:46:36 1 0 2 080 0902 0.57
17:46:38 1 0 1 105 0498 0.98
17:46:39 1 0 1 106 0543 1.13
17:47:04 1 0 2 112 0580 0.90
17:47:07 1 0 1 096 0511 1.13
17:47:13 1 0 1 102 0898 0.93
17:47:21 1 0 2 094 0591 0.62
17:47:40 1 0 2 121 0474 0.95
17:47:46 1 0 1 124 0511 0.85
17:48:06 1 0 2 112 0511 0.85
17:48:19 1 0 2 110 0305 0.09
17:48:19 1 0 1 104 0322 0.14
17:48:19 1 0 2 100 0558 1.13
17:48:30 1 0 2 104 0503 1.05
17:48:36 1 0 1 121 0551 1.30
17:48:40 1 0 1 113 0446 0.81
17:48:53 1 0 2 078 0548 1.14
17:49:00 1 0 2 102 0584 0.54
17:49:10 1 0 1 103 0380 1.09
17:49:21 1 0 1 116 0564 0.49
17:49:29 1 0 2 086 2013 0.34
17:49:34 1 0 1 149 0508 0.54
17:49:39 1 0 2 100 0584 1.11
17:49:40 1 0 1 117 0464 0.78
17:49:44 1 0 2 097 0602 0.69
17:49:47 1 0 1 149 0581 0.51
17:49:58 1 0 2 107 0563 0.89
17:50:11 1 0 1 110 0543 1.03
17:50:12 1 0 2 104 0535 0.95
17:50:20 1 0 2 095 1394 1.07
17:50:37 1 0 2 079 0733 1.14
17:50:47 1 0 1 131 0448 0.54
17:51:09 1 0 2 092 0556 1.30
17:51:10 1 0 2 096 0467 0.54
17:51:16 1 0 2 144 0594 0.70
17:51:20 1 0 1 098 0825 0.77
17:51:29 1 0 2 104 0523 1.04
17:51:42 1 0 1 109 0622 0.72
17:51:49 1 0 2 088 0511 0.82
17:51:57 1 0 1 119 0495 0.76
17:52:03 1 0 2 111 0543 1.11
17:52:09 1 0 1 111 0522 1.20
17:52:11 1 0 2 071 0894 0.63
17:52:20 1 0 2 097 0860 0.89
17:52:21 1 0 1 111 0491 1.02
17:52:23 1 0 2 095 0531 1.15
17:52:30 1 0 2 102 0542 1.11
17:52:44 1 0 1 097 0434 0.74
17:52:46 1 0 2 060 0527 0.99
17:53:23 1 0 2 094 0890 0.74
17:53:25 1 0 1 097 0512 1.31
17:53:27 1 0 1 097 0481 0.79
17:53:37 1 0 2 087 2004 0.35
17:53:51 1 0 1 096 0841 0.85
17:53:58 1 0 2 107 0536 0.82
17:54:35 1 0 2 114 0549 1.18
17:54:40 1 0 2 108 0542 1.17
17:54:49 1 0 1 104 0464 1.04
17:54:58 1 0 2 074 1038 0.83
17:55:04 1 0 2 059 1886 0.36
17:55:05 1 0 1 083 0479 0.96
17:55:05 1 0 2 068 0536 1.18
17:55:23 1 0 2 154 0338 0.07
17:55:23 1 0 1 144 0368 0.15
17:55:32 1 0 2 085 2219 0.43
17:55:56 1 0 2 089 2049 0.41
17:55:56 1 0 1 101 0526 0.82
17:56:01 1 0 1 124 0580 0.68
17:56:01 1 0 2 096 0538 1.04
17:56:19 1 0 1 102 0519 0.90
17:56:21 1 0 2 076 2222 0.38
17:56:29 1 0 2 086 1923 0.42
17:56:33 1 0 2 077 2049 0.46
17:56:37 1 0 1 096 0566 0.63
17:56:39 1 0 2 099 0891 0.85
17:56:47 1 0 2 116 0585 1.31
17:56:51 1 0 1 111 0508 1.05
17:56:53 1 0 2 102 0532 1.10
17:57:04 1 0 1 129 0517 0.58
17:57:09 1 0 2 087 0887 1.03
17:57:19 1 0 2 100 0530 0.85
17:57:21 1 0 1 137 0586 0.64
17:57:36 1 0 2 125 0513 0.90
17:57:58 1 0 2 117 0553 0.95
17:58:00 1 0 2 103 0617 0.70
17:58:05 1 0 1 094 0464 0.48
17:58:28 1 0 1 122 0526 0.67
17:58:44 1 0 1 092 0563 0.66
17:58:45 1 0 2 056 0613 0.66
17:58:49 1 0 1 088 0310 0.15
17:58:49 1 2 2 000 0000 0.06
17:58:58 1 0 1 103 0461 0.86
17:58:59 1 0 2 101 0541 0.78
17:59:03 1 0 2 023 0492 0.91
17:59:12 1 0 2 106 0495 0.79
17:59:18 1 0 2 100 0494 1.02
17:59:18 1 0 1 121 0544 0.90
17:59:24 1 0 1 101 0416 0.46
17:59:26 1 0 2 101 0497 0.99
18:00:09 1 0 1 115 0489 0.78
18:00:18 1 0 2 102 0501 1.11
18:00:26 1 0 1 129 0482 0.80
18:00:31 1 0 2 128 0543 1.14
18:00:35 1 0 2 074 0690 0.88
18:00:56 1 0 1 124 0531 1.05
18:01:01 1 0 2 150 0559 0.27
18:01:14 1 0 1 103 0578 0.55
18:01:16 1 0 2 081 0511 1.00
18:01:18 1 0 1 105 0538 0.79
18:01:22 1 0 2 093 0888 1.06
18:01:35 1 0 2 089 2044 0.48
18:01:44 1 0 1 102 0547 1.05
18:01:45 1 0 2 070 1025 0.44
18:01:48 1 0 1 137 0510 1.17
18:01:50 1 0 1 124 0432 0.56
18:01:55 1 0 2 104 0514 1.02
18:02:04 1 0 2 106 0767 1.14
18:02:09 1 0 1 124 0494 0.81
18:02:13 1 0 2 117 0558 0.79
18:02:29 1 0 1 146 0583 0.89
18:02:34 1 0 2 099 0520 1.04
18:02:40 1 0 1 120 0459 0.53
18:02:51 1 0 2 114 0528 0.89
18:02:52 1 0 1 121 0522 0.87
18:02:56 1 0 2 086 0488 1.02
18:03:00 1 0 1 096 0553 1.02
18:03:01 1 0 1 093 0292 0.07
18:03:01 1 0 2 098 0380 0.10
18:03:13 1 0 2 098 0537 0.89
18:03:20 1 0 1 121 0566 0.52
18:03:41 1 0 1 113 0517 1.
