
Equipo         : CLASIFICADOR_ESPIRAS_03 
Lugar          : -35.0498, -58.1190      
Descripcion    : RP06_KM0                
Fecha Inicio   : 15/12/24 08:44:41       
Archivo        : REG00736.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : via Rapida              
        VIA 2  : via Lenta               
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
08:57:36 1 0 2 101 0527 1.15
08:57:40 1 0 2 076 1064 0.41
08:57:50 1 0 1 105 0352 0.17
08:57:56 1 0 2 100 0488 0.82
08:58:09 1 0 1 137 0402 0.45
08:58:42 1 0 2 111 0490 1.06
08:58:57 1 0 2 105 0527 1.01
08:59:12 1 0 2 105 0537 0.26
08:59:20 1 0 1 103 0410 0.33
08:59:39 1 0 2 075 0885 0.46
08:59:42 1 0 2 088 0410 0.38
08:59:42 1 0 1 150 0520 1.13
08:59:55 1 0 1 100 0442 0.95
09:00:11 1 0 2 098 0563 1.24
09:00:14 1 0 1 127 0608 0.60
09:00:15 1 0 2 120 0387 0.19
09:00:43 1 0 1 122 0455 0.52
09:00:51 1 0 1 117 0456 0.64
09:00:55 1 0 2 085 0623 0.92
09:01:09 1 0 2 084 0507 0.96
09:01:17 1 0 2 108 0384 0.29
09:01:18 1 0 2 092 0535 0.92
09:01:19 1 0 1 126 0527 0.91
09:01:31 1 0 2 106 0587 0.65
09:01:45 1 0 2 084 0497 1.13
09:02:05 1 0 2 104 0523 1.11
09:02:21 1 0 1 149 0467 0.51
09:02:30 1 0 2 118 0536 1.09
09:02:35 1 0 2 101 0545 0.97
09:02:37 1 0 1 020 0393 0.67
09:02:47 1 0 2 100 0560 0.82
09:03:18 1 0 2 105 0587 0.62
09:03:25 1 0 2 094 0541 1.12
09:03:38 1 0 2 076 0866 0.48
09:03:42 1 0 1 147 0542 1.09
09:03:52 1 0 2 089 1043 0.42
09:03:59 1 0 1 100 0450 0.86
09:04:25 1 0 2 117 0614 0.74
09:04:29 1 0 2 112 0904 0.75
09:04:36 1 0 2 090 0614 0.68
09:04:43 1 0 1 134 0476 0.80
09:05:38 1 0 2 074 0560 0.87
09:05:57 1 0 1 081 0598 0.96
09:06:30 1 0 2 093 0600 0.68
09:06:39 1 0 2 067 0531 0.98
09:06:45 1 0 2 101 0502 1.18
09:07:02 1 0 1 112 0419 0.33
09:07:04 1 0 2 095 0520 1.08
09:07:07 1 0 1 114 0381 0.18
09:07:17 1 0 1 133 0441 0.33
09:08:05 1 0 2 081 0968 0.36
09:08:07 1 0 1 095 0560 0.60
09:08:13 1 0 2 080 0519 1.06
09:08:15 1 0 2 078 0535 1.14
09:08:18 1 0 1 110 0501 0.84
09:08:23 1 0 2 101 0552 0.94
09:08:38 1 0 1 119 0535 0.86
09:08:51 1 0 1 092 0479 1.00
09:09:21 1 0 1 099 0525 0.90
09:09:25 1 0 2 090 0535 0.64
09:10:10 1 0 2 079 0609 0.80
09:10:36 1 0 2 089 0533 0.93
09:10:48 1 0 2 099 0521 1.14
09:10:56 1 0 2 088 0556 1.04
09:11:01 1 0 2 097 0554 1.04
09:11:47 1 0 2 095 0515 1.13
09:12:13 1 0 1 116 0583 0.64
09:12:15 1 0 2 082 0532 1.07
09:12:23 1 0 2 030 0476 0.93
09:12:51 1 0 2 079 0516 1.06
09:12:54 1 0 1 141 0505 0.65
09:13:11 1 0 1 116 0509 0.74
09:13:26 1 0 2 054 0777 0.39
09:14:23 1 0 2 092 1516 1.38
09:14:26 1 0 1 084 0448 0.80
09:14:54 1 0 1 095 0493 1.02
09:14:58 1 0 2 080 0527 1.24
09:15:04 1 0 1 111 0489 1.05
09:15:05 1 0 2 098 0585 1.44
09:15:12 1 0 1 111 0471 0.97
09:15:26 1 0 2 091 0736 0.84
09:15:35 1 0 2 089 0646 0.94
09:15:59 1 0 2 088 0492 1.21
09:16:20 1 0 2 128 0576 1.20
09:16:24 1 0 1 105 0470 0.60
09:16:51 1 0 1 096 1539 1.30
09:16:56 1 0 2 067 0552 1.12
09:17:14 1 0 2 111 0541 1.06
09:17:35 1 0 1 146 0563 0.91
09:17:56 1 0 1 127 0495 1.17
09:18:04 1 0 2 111 0526 0.91
09:18:10 1 0 2 088 0454 0.74
09:18:14 1 0 2 080 0497 1.03
09:18:16 1 0 1 109 0543 0.69
09:18:22 1 0 2 049 0997 0.39
09:18:23 1 0 1 169 0633 1.47
09:18:25 1 0 2 049 0628 1.09
09:18:26 1 0 1 115 0489 0.97
09:18:26 1 0 2 050 0479 1.17
09:18:38 1 0 2 128 0539 0.82
09:19:08 1 0 2 098 0578 1.27
09:19:14 1 0 2 092 0540 1.13
09:19:21 1 0 1 107 0497 1.07
09:19:24 1 0 2 110 0622 0.71
09:19:32 1 0 1 116 0517 0.84
09:19:41 1 0 2 106 0570 1.22
09:19:44 1 0 2 097 0580 0.62
09:19:59 1 0 1 125 0420 0.54
09:20:04 1 0 2 089 0561 1.40
09:20:06 1 0 2 099 0568 1.31
09:20:08 1 0 1 137 0527 0.71
09:20:14 1 0 1 099 0410 0.51
09:20:32 1 0 2 101 0503 0.93
09:20:40 1 2 1 000 0000 0.08
09:20:40 1 3 2 000 0000 0.08
09:20:47 1 0 2 042 1875 0.50
09:20:57 1 0 2 083 0594 0.70
09:21:08 1 0 1 111 0471 0.89
09:21:22 1 0 2 127 0549 0.85
09:21:39 1 0 2 096 1625 1.46
09:21:44 1 0 1 122 0528 1.07
09:21:54 1 0 2 093 0564 1.04
09:21:57 1 0 2 110 0616 0.67
09:22:03 1 0 2 103 0502 1.14
09:22:04 1 0 1 183 0620 1.39
09:22:09 1 0 1 168 0595 1.29
09:22:28 1 0 2 101 0545 1.20
09:22:43 1 0 2 095 0656 1.04
09:23:10 1 0 2 125 0558 0.90
09:23:25 1 0 2 088 0559 1.21
09:23:31 1 0 2 122 0552 1.20
09:23:38 1 0 2 122 0594 0.42
09:24:10 1 0 1 094 0540 0.20
09:24:17 1 0 2 068 1789 0.40
09:24:20 1 0 2 105 0616 0.66
09:24:33 1 0 2 092 0526 0.95
09:24:40 1 0 2 075 1052 0.45
09:25:06 1 0 1 065 0970 0.35
09:25:13 1 0 2 091 0732 0.30
09:25:32 1 0 2 079 0850 0.43
09:25:48 1 0 2 129 0350 0.14
09:26:44 1 3 2 000 0000 0.07
09:26:49 1 0 1 112 0514 0.88
09:26:51 1 0 2 087 0528 0.87
09:26:56 1 0 2 139 0563 1.13
09:26:59 1 0 1 128 0531 0.88
09:26:59 1 0 2 111 0546 1.03
09:27:05 1 0 1 115 0329 0.20
09:27:11 1 0 1 117 0465 0.45
09:27:13 1 0 2 110 0538 0.76
09:27:15 1 0 2 098 0499 0.99
09:27:20 1 0 2 102 0557 1.15
09:27:50 1 0 2 095 0509 1.06
09:28:17 1 0 2 096 0556 1.19
09:28:37 1 2 1 000 0000 0.08
09:28:37 1 3 2 000 0000 0.08
09:28:56 1 0 1 164 0611 0.95
09:29:04 1 0 2 090 0633 0.90
09:29:11 1 0 1 102 0507 0.69
09:29:12 1 0 2 082 0491 1.07
09:29:13 1 0 2 093 0426 0.42
09:29:27 1 0 1 120 0519 0.49
09:29:31 1 0 2 108 0511 1.06
09:29:34 1 0 1 108 0464 0.62
09:30:07 1 0 2 096 0584 1.43
09:30:27 1 0 2 110 0626 0.97
09:30:43 1 0 1 106 0518 0.75
09:30:47 1 0 1 103 0505 0.58
09:30:53 1 0 2 075 0492 1.24
09:30:55 1 0 1 123 0376 0.22
09:31:02 1 0 2 100 0795 0.88
09:31:06 1 0 2 089 0532 0.93
09:31:41 1 0 2 082 0544 1.24
09:31:43 1 0 2 083 0503 1.00
09:31:56 1 0 1 140 0526 0.86
09:32:01 1 0 2 062 0772 0.64
09:32:01 1 0 1 112 0483 0.86
09:32:27 1 0 2 103 0543 1.18
09:32:59 1 0 2 090 0488 1.01
09:33:16 1 0 1 107 0537 0.69
09:33:47 1 0 1 100 0287 0.08
09:33:47 1 0 2 104 0358 0.13
09:34:03 1 0 2 107 0548 1.18
09:34:08 1 0 1 113 0473 0.79
09:34:57 1 0 1 117 0552 1.40
09:34:58 1 0 2 106 0579 0.78
09:35:00 1 0 2 101 0555 1.18
09:35:01 1 0 1 121 0502 1.11
09:35:06 1 0 2 102 0547 1.13
09:35:14 1 0 2 084 0549 0.98
09:35:20 1 0 2 094 0555 1.25
09:35:23 1 0 2 087 2049 0.43
09:35:42 1 0 2 114 0575 1.31
09:35:49 1 0 2 093 0522 1.17
09:35:58 1 0 1 100 0503 1.04
09:36:24 1 0 2 087 0520 0.89
09:36:38 1 0 1 117 0549 0.90
09:36:54 1 0 1 118 0488 0.80
09:37:22 1 0 2 149 0577 0.36
09:38:06 1 0 2 088 0536 1.25
09:38:17 1 0 1 111 0491 0.75
09:38:18 1 0 2 125 0530 1.28
09:38:18 1 0 1 113 0540 0.39
09:38:29 1 0 2 128 0577 0.45
09:38:54 1 0 2 107 0621 0.59
09:39:01 1 0 1 101 0438 0.34
09:39:27 1 0 1 121 0495 0.83
09:39:28 1 0 2 059 0597 0.80
09:39:29 1 0 2 059 0608 1.30
09:39:33 1 0 2 112 0348 0.18
09:39:42 1 0 2 147 0666 0.82
09:39:52 1 0 2 114 0548 1.27
09:40:01 1 0 2 027 0497 1.21
09:40:28 1 0 2 118 0453 0.52
09:40:29 1 0 2 105 0525 1.07
09:40:31 1 0 1 116 0488 0.55
09:40:47 1 0 2 093 0536 1.12
09:40:51 1 0 2 097 1013 0.43
09:40:57 1 0 1 128 0541 0.91
09:40:59 1 0 2 110 0535 1.05
09:41:00 1 0 1 121 0554 1.02
09:41:21 1 0 1 114 0523 0.31
09:41:23 1 0 2 087 0511 1.11
09:41:27 1 0 2 089 0515 1.05
09:41:27 1 0 1 105 0526 1.04
09:41:33 1 0 2 060 0773 0.56
09:41:43 1 0 1 094 0521 0.94
09:41:45 1 0 2 064 0685 0.53
09:42:02 1 0 2 090 0475 0.95
09:42:08 1 0 1 126 0469 0.62
09:42:18 1 0 2 108 0571 0.83
09:42:20 1 0 2 098 0559 0.95
09:42:41 1 0 2 109 0480 0.95
09:42:42 1 0 1 114 0561 0.63
09:42:46 1 0 2 086 0581 0.66
09:42:52 1 0 1 096 0472 0.77
09:42:54 1 0 2 080 0527 1.05
09:42:57 1 0 2 077 0543 1.13
09:43:07 1 0 2 092 0553 1.18
09:43:16 1 0 2 098 0500 1.09
09:43:18 1 0 1 102 0541 1.04
09:43:30 1 0 2 096 0553 1.17
09:43:32 1 0 2 107 0488 0.64
09:43:46 1 0 1 103 0497 0.73
09:43:49 1 0 2 062 0577 0.83
09:44:09 1 0 2 094 0534 0.88
09:44:41 1 0 1 144 0566 0.85
09:44:43 1 0 2 090 0552 1.22
09:44:48 1 0 1 115 0489 0.71
09:44:52 1 0 2 110 0549 1.02
09:44:56 1 0 2 109 0513 1.12
09:45:11 1 0 1 134 0562 0.94
09:45:41 1 0 1 114 0552 1.35
09:45:41 1 0 2 082 2051 0.46
09:46:03 1 0 2 099 0522 1.03
09:46:24 1 0 2 100 0486 0.96
09:46:57 1 0 2 142 0514 1.07
09:47:11 1 0 1 125 0412 0.10
09:47:21 1 0 2 118 0592 0.88
09:47:29 1 0 1 121 0532 0.85
09:47:33 1 0 2 100 0821 0.92
09:47:44 1 0 2 098 0597 0.76
09:47:50 1 0 1 112 0535 1.01
09:47:51 1 0 2 106 0541 1.16
09:48:10 1 0 1 112 0507 0.98
09:48:10 1 0 2 088 0534 1.30
09:48:12 1 0 2 090 1208 0.86
09:48:12 1 0 1 105 0511 0.93
09:48:33 1 0 2 101 0542 0.78
09:48:37 1 0 2 090 0556 0.80
09:48:53 1 0 2 102 0621 0.82
09:48:55 1 0 2 101 0568 1.20
09:49:02 1 0 2 095 0510 0.84
09:49:07 1 0 1 100 0547 0.47
09:49:12 1 0 2 105 0618 0.70
09:49:13 1 0 1 118 0372 0.18
09:49:36 1 0 2 073 0172 0.08
09:49:39 1 3 2 000 0000 0.07
09:49:42 1 0 2 097 0495 0.80
09:49:50 1 0 2 156 0220 0.08
09:49:55 1 0 2 121 0430 0.21
09:49:55 1 0 2 105 0549 1.01
09:49:55 1 0 1 115 0590 0.53
09:49:58 1 0 1 121 0510 0.76
09:50:02 1 0 1 107 0673 0.77
09:50:27 1 0 2 079 0592 0.70
09:50:29 1 0 1 086 0486 0.82
09:50:32 1 0 2 073 0845 0.53
09:51:03 1 0 2 120 0585 1.15
09:51:08 1 0 1 148 0476 0.67
09:51:24 1 0 1 151 0206 0.09
09:51:25 1 0 2 096 0538 1.32
09:51:34 1 0 1 116 0447 0.37
09:52:09 1 0 2 096 0526 0.88
09:52:12 1 0 1 118 0514 0.80
09:52:23 1 0 2 104 0555 1.03
09:52:30 1 0 1 103 0529 1.02
09:52:49 1 0 2 106 0555 1.26
09:52:51 1 0 1 117 0505 0.81
09:53:16 1 0 2 103 0565 1.15
09:55:03 1 0 2 091 2309 0.48
09:55:07 1 0 2 094 1583 0.93
09:55:17 1 0 2 086 0607 0.98
09:55:24 1 0 1 107 0518 0.34
09:55:26 1 0 2 096 0554 1.14
09:55:26 1 0 1 118 0508 1.01
09:55:41 1 0 1 112 0500 0.72
09:55:43 1 0 2 099 0550 1.23
09:55:50 1 0 2 100 0505 1.17
09:56:05 1 0 2 072 0877 0.53
09:56:05 1 0 1 085 0520 0.74
09:56:06 1 0 2 096 0452 0.41
09:56:08 1 0 1 080 0482 1.07
09:56:11 1 0 2 086 0503 0.62
09:56:20 1 0 2 100 0541 1.19
09:56:34 1 0 1 119 0565 1.11
09:57:01 1 0 1 100 0497 1.20
09:57:21 1 0 2 102 0529 1.07
09:57:24 1 0 1 116 0533 0.83
09:57:25 1 0 1 110 0538 1.12
09:57:56 1 0 2 072 0521 1.16
09:58:10 1 0 2 094 0526 1.43
09:58:10 1 0 1 116 0562 1.46
09:58:14 1 0 2 021 0482 0.83
09:58:20 1 2 1 000 0000 0.36
09:58:21 1 3 2 000 0000 0.64
09:58:41 1 0 2 104 0602 0.71
09:58:45 1 0 2 131 0620 0.63
09:58:47 1 0 2 098 0525 0.90
09:58:49 1 0 2 093 0544 0.94
09:59:23 1 0 2 091 0550 1.02
09:59:34 1 0 2 164 0653 0.66
10:00:10 1 0 2 099 0546 1.17
10:00:11 1 0 2 092 0536 1.08
10:01:24 1 0 2 091 0621 0.73
10:01:32 1 0 2 107 0529 1.16
10:01:33 1 0 2 118 0554 1.01
10:01:55 1 0 2 102 0458 0.42
10:01:57 1 0 2 082 0538 1.16
10:02:04 1 0 2 096 0544 1.27
10:02:10 1 0 2 073 0520 1.20
10:02:22 1 0 2 089 0494 1.01
10:02:28 1 0 1 103 0496 0.74
10:02:29 1 0 2 107 0482 0.84
10:02:37 1 0 1 106 0549 0.89
10:02:38 1 0 2 091 0530 0.87
10:02:48 1 0 1 107 0537 1.07
10:02:48 1 0 2 088 1019 0.46
10:03:12 1 0 2 084 0513 1.07
10:03:27 1 0 2 090 0599 0.58
10:03:29 1 0 2 092 0644 1.09
10:03:41 1 0 2 113 0587 0.61
10:03:51 1 0 2 098 0516 1.22
10:03:57 1 0 1 116 0540 1.02
10:04:02 1 0 1 109 0454 0.70
10:04:08 1 0 2 187 0214 0.06
10:04:38 1 0 2 083 0512 1.03
10:04:38 1 0 1 108 0501 0.96
10:05:04 1 0 2 102 1066 0.69
10:05:20 1 0 2 092 0519 0.99
10:05:21 1 0 1 109 0469 0.50
10:05:31 1 0 2 106 0500 1.12
10:05:37 1 0 2 107 0584 1.15
10:06:12 1 0 2 085 1030 0.46
10:06:15 1 0 1 097 0529 0.75
10:06:24 1 0 2 109 0467 0.81
10:06:29 1 0 2 100 0640 0.82
10:06:44 1 0 1 132 0524 0.87
10:06:49 1 0 2 086 0500 1.09
10:06:50 1 0 2 086 0601 0.78
10:06:52 1 0 1 108 0507 1.09
10:07:08 1 0 2 120 0617 0.75
10:07:16 1 0 1 109 0531 1.18
10:07:25 1 0 2 112 0541 1.27
10:07:35 1 0 2 082 0634 0.72
10:07:45 1 0 2 090 0549 1.20
10:07:54 1 0 2 112 0552 0.99
10:08:02 1 0 1 020 0375 0.18
10:08:13 1 0 1 091 0429 0.42
10:08:52 1 0 2 129 0602 0.59
10:08:58 1 0 2 098 0481 1.03
10:09:02 1 0 1 132 0382 0.40
10:09:20 1 0 2 080 0544 1.16
10:09:39 1 0 2 084 0495 0.72
10:09:49 1 0 1 089 0437 0.58
10:09:50 1 0 2 056 0489 0.98
10:09:57 1 0 2 069 0491 1.07
10:09:59 1 0 1 139 0537 1.12
10:10:29 1 0 2 125 0578 0.87
10:10:41 1 0 2 115 0555 1.24
10:11:15 1 0 2 085 0500 1.10
10:11:17 1 0 1 100 0526 0.85
10:11:23 1 0 2 092 0499 0.81
10:11:47 1 0 2 099 0493 1.15
10:11:54 1 0 2 085 0570 1.41
10:11:56 1 0 1 088 0494 1.06
10:12:08 1 0 2 100 0549 0.96
10:12:15 1 0 2 072 0512 1.22
10:12:16 1 0 1 092 0445 0.60
10:12:20 1 0 2 093 0543 1.31
10:12:35 1 0 2 102 0547 1.35
10:12:37 1 0 1 103 0516 0.86
10:12:43 1 0 1 092 0486 1.16
10:12:52 1 0 1 106 0517 0.43
10:12:54 1 0 1 111 0569 0.57
10:12:57 1 0 2 081 0541 1.35
10:13:06 1 0 1 108 0494 0.72
10:13:31 1 0 2 101 0746 0.81
10:13:33 1 0 1 109 0473 0.90
10:13:52 1 0 2 116 0601 0.64
10:14:24 1 0 1 091 0531 0.91
10:14:25 1 0 2 116 0586 0.96
10:14:29 1 0 2 101 0511 1.20
10:14:36 1 0 1 115 0468 0.99
10:14:51 1 0 2 104 0536 0.87
10:15:17 1 0 2 098 0519 0.77
10:15:22 1 0 2 080 1833 0.53
10:15:47 1 0 1 098 0417 0.69
10:15:51 1 0 2 053 0528 0.58
10:16:01 1 0 1 104 0540 0.
